"url","text","date","month_year"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2008/k081121.pdf"," Bank of Japan Statement on Monetary Policy 1. At the Monetary Policy Meeting held today, the Bank of Japan decided, by a unanimous vote, [Note] to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.3 percent. 2. Economic activity has been increasingly sluggish due to the effects of earlier increases in energy and materials prices and the decrease in exports, and this situation will likely persist over the next several quarters. The CPI inflation rate (excluding fresh food), currently around 2.5 percent, is expected to moderate reflecting the declines in the prices of petroleum products and stabilization in the prices of food. In the longer run, the economy is most likely to return onto a sustainable growth path with price stability. However, the outlook remains highly uncertain and given the slowdown in overseas economies and the turmoil in global financial markets, it will likely take some time for the necessary conditions for Japan's economic recovery to be satisfied. 3. With regard to risk factors, attention needs to be paid to the further downside risks to economic activity depending on financial conditions in the United States and Europe as well as developments in overseas economies. In addition, if financial conditions, as reflected in lending attitudes of financial institutions and issuing conditions in the corporate bond and CP markets, should increase in severity, pressures acting to depress economic activity from the financial side may become more marked. Turning to prices, upside risks have decreased compared with the past, while there is a possibility that the inflation rate will decline further if downside risks to economic activity materialize or commodity prices fall further. 4. The Bank will carefully assess the future outlook for economic activity and prices, closely considering the likelihood of its projections as well as factors posing upside or downside risks, and will implement monetary policy appropriately. In addition, the Bank, while monitoring developments in global financial markets, will continue to make efforts to ensure market stability by conducting appropriate money market operations such as the provision of sufficient funds over the year-end and the fiscal year-end. Given the aforementioned financial conditions, the Bank will carry out purchases of CP under repurchase agreements more flexibly to facilitate corporate financing. Also, in this regard, the Chairman has instructed Bank staff to swiftly examine and report at the Monetary Policy Meeting possible changes in the treatment of corporate debt as collateral, as well as possible ways to enhance flexibility in funds-supplying operations collateralized by corporate debt. [Note] ",2008-11-21,"2008-11"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2008/k081219.pdf"," Bank of Japan On Monetary Policy Decisions 1. At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided to reduce policy interest rates as below and also approved ""Additional Measures regarding Money Market Operation Tools"" (see Annex) by a unanimous vote.[Note 1] a. Change in the guideline for money market operations (decided by a 7-1 majority vote[Note 2]) Lowering of the Bank's target for the uncollateralized overnight call rate by 20 basis points; it will be encouraged to remain at around 0.1 percent (effective immediately) (Attachment 1). b. Change in the basic loan rate[Note 3] (decided by a unanimous vote[Note 4]) Lowering of the basic loan rate applicable under the complementary lending facility by 20 basis points to 0.3 percent (effective immediately) (Attachment 2). c. Interest rate applied to the complementary deposit facility (decided by a 7-1 majority vote [Note 5]) Interest rate applied to the complementary deposit facility will be 0.1 percent (effective immediately) (Attachment 3). 2. Exports have been decreasing reflecting a slowdown in overseas economies, and domestic demand has become weaker against the background of the declining corporate profits and the worsening employment and income situation in the household sector. Financial conditions have deteriorated sharply on the whole. Under these circumstances, economic conditions have been deteriorating and are likely to increase in severity for the immediate future. Meanwhile, the CPI inflation rate (excluding fresh food), currently around 2 percent, is expected to moderate reflecting the declines in the [Note 1] ",2008-12-19,"2008-12"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2008/k081202.pdf"," Bank of Japan At the Monetary Policy Meeting held today, the Bank of Japan decided, by a unanimous vote,[Note] to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.3 percent. [Note] ",2008-12-02,"2008-12"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/k090122.pdf"," Bank of Japan Statement on Monetary Policy 1. At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided, by a unanimous vote, [Note] to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.1 percent. 2. Exports have been decreasing substantially reflecting a slowdown in overseas economies, and domestic demand has become weaker against the background of declining corporate profits and the worsening employment and income situation in the household sector. Financial conditions have become tighter. Under these circumstances, economic conditions have been deteriorating significantly and are likely to continue deteriorating for the time being. Meanwhile, CPI inflation (excluding fresh food) has recently moderated reflecting the declines in the prices of petroleum products and the stabilization of food prices, and will likely become negative by this spring with increasing slackness in supply and demand conditions. The Bank's baseline scenario through fiscal 2010 expects that, with the assumption of medium- to long-term growth expectations and inflation expectations remaining generally unchanged, the economy will, from the latter half of fiscal 2009, start recovering and price declines will abate as global financial markets regain stability and overseas economies move out of their deceleration phase. Although this scenario offers prospects for the economy to return to a sustainable growth path with price stability in the latter half of the projection period, uncertainty is high. 3. Compared with the projections presented in the October 2008 Outlook for Economic Activity and Prices, growth prospects for fiscal 2008 and fiscal 2009 have shifted significantly downward and the growth rates are expected to be negative. In fiscal 2010, the growth rate is projected to recover to around 1.5 percent. Turning to prices, the year-on-year rates of change in domestic corporate goods prices are expected to be lower, notably for fiscal 2009, [Note] ",2009-01-22,"2009-01"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/k090219.pdf"," Bank of Japan Statement on Monetary Policy 1. At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided, by a unanimous vote,[Note 1] to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.1 percent. 2. Given the severe financial and economic conditions described below, the Bank decided to take the following measures with a view to facilitating corporate financing and ensuring stability in financial markets[Note 2] (see Attachment). a. Expansion of the measures to facilitate corporate financing (1) Special funds-supplying operations to facilitate corporate financing were expanded to ensure stable provision of funds with longer duration of 3 months at low interest rates. (2) The specifics of outright purchases of corporate bonds were decided and the operation will commence in March. (3) Outright purchases of CP will be conducted for an extended period and the duration of expansion in the range of corporate debt eligible as collateral was extended. b. Expansion of the measures to ensure financial market stability (1) U.S. dollar funds-supplying operations will be conducted for an extended period. (2) Complementary deposit facility will be provided for an extended period. (3) Government-guaranteed dematerialized commercial paper was included in eligible collateral, and the range of Japanese government securities offered in the security lending facility was broadened. 3. Exports have been decreasing substantially reflecting a slowdown in overseas economies, and domestic demand has become weaker against the background of declining corporate profits [Note 1] ",2009-02-19,"2009-02"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/k090318.pdf"," Bank of Japan Statement on Monetary Policy 1. At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided, by a unanimous vote,[Note] to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.1 percent. 2. Fund raising in financial markets for funds over the fiscal year-end has mostly been completed, but it is likely that the markets will remain under stress in the new fiscal year given the severe financial and economic conditions described below. In light of this situation, the Bank judged that continued provision of substantial liquidity is required to ensure stability in financial markets. To put this into action, the Bank decided to further utilize its long-term funds-supplying operations by increasing its outright purchases of Japanese government bonds (JGBs), thereby facilitating smooth money market operations. The amount of outright purchases of JGBs will be increased by 4.8 trillion yen to 21.6 trillion yen per year (1.8 trillion yen per month) from 16.8 trillion yen per year (1.4 trillion yen per month), effective from this month. 3. Exports have been decreasing substantially reflecting the deterioration in overseas economic conditions, and domestic demand has become weaker against the background of declining corporate profits and the worsening employment and income situation in the household sector. Financial conditions have remained tight on the whole, despite improvements in issuing conditions for CP and corporate bonds. Under these circumstances, economic conditions have deteriorated significantly and are likely to continue deteriorating for the time being. Meanwhile, CPI inflation (excluding fresh food) has recently moderated reflecting the declines in the prices of petroleum products and the stabilization of food prices, and, with increasing slackness evident in supply and demand conditions, will likely become negative. The Bank's baseline scenario through fiscal 2010, in which expectations of both medium- to [Note] ",2009-03-18,"2009-03"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/k090430.pdf"," Bank of Japan At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided, by a unanimous vote,[Note] to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.1 percent. [Note] ",2009-04-30,"2009-04"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/k090407.pdf"," Bank of Japan Statement on Monetary Policy 1. At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided, by a unanimous vote,[Note] to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.1 percent. 2. The Bank also decided to expand the range of eligible collateral for its provision of credit to further facilitate money market operations as follows (see ""Amendments to 'Guidelines on Eligible Collateral'""): a. Expand the range of eligible collateral for loans on deeds to the government and those with government guarantees b. Accept loans on deeds to municipal governments as eligible collateral 3. Exports have been decreasing substantially reflecting the deterioration in overseas economic conditions, and domestic demand has become weaker against the background of declining corporate profits and the worsening employment and income situation in the household sector. Financial conditions have remained tight on the whole, despite improvements in issuing conditions for CP and corporate bonds. Under these circumstances, economic conditions have deteriorated significantly. The pace of decline in exports and production is expected to moderate as inventory adjustments progress both at home and abroad, but economic conditions are likely to continue deteriorating for the time being due to a further weakening in domestic private demand. Meanwhile, CPI inflation (excluding fresh food) has recently moderated reflecting the declines in the prices of petroleum products and the stabilization of food prices, and, with increasing slackness evident in supply and demand conditions, will likely become negative. The Bank's baseline scenario through fiscal 2010, in which expectations of both medium- to long-term growth and inflation are assumed to remain generally unchanged, projects that the economy will start recovering from the latter half of [Note] ",2009-04-07,"2009-04"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/k090522.pdf"," Bank of Japan Statement on Monetary Policy 1. At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided, by a unanimous vote,[Note] to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.1 percent. 2. The Bank, among other actions, had expanded the range of eligible collateral since last autumn to ensure stability in financial markets by further facilitating money market operations. In this process, the Bank, in coordination with other central banks, examined the feasibility of accepting the so-called cross-border collateral and decided today to accept bonds issued by the governments of the United States, the United Kingdom, Germany, and France as eligible collateral (see ""Collateral Guidelines on Eligible Foreign Bonds""). 3. Economic conditions have been deteriorating, but exports and production are beginning to level out against the backdrop of progress in inventory adjustments both at home and abroad. Financial conditions have remained tight, although there has been some easing of tension compared to some time ago. Going forward, although domestic private demand is likely to continue to weaken, exports and production, after leveling out, are expected to start recovering and public investment to increase. Therefore, the pace of deterioration in economic conditions is likely to moderate gradually, leading to a leveling out of the economy. Meanwhile, CPI inflation (excluding fresh food) has recently moderated reflecting the declines in the prices of petroleum products and the stabilization of food prices, and, with increasing slackness evident in supply and demand conditions, will likely become negative. 4. The Bank's baseline scenario through fiscal 2010, in which expectations of both medium- to long-term growth and inflation are assumed to remain generally unchanged, projects that the economy will start recovering and the rate of decline in prices will moderate from the latter half of fiscal 2009, supported partly by the positive effects of measures to stabilize the [Note] ",2009-05-22,"2009-05"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/k090616.pdf"," Bank of Japan Statement on Monetary Policy 1. At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided, by a unanimous vote,[Note] to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.1 percent. 2. Japan's economic conditions, after deteriorating significantly, have begun to stop worsening. Domestic private demand has continued to weaken against the background of declining corporate profits and the worsening employment and income situation. On the other hand, exports and production have begun to turn upward, and public investment has also increased. In the coming months, Japan's economy is likely to show clearer evidence of leveling out over time. Meanwhile, financial conditions have generally remained tight, although there have been signs of improvement. CPI inflation (excluding fresh food) has recently moderated reflecting the declines in the prices of petroleum products and the stabilization of food prices, and, with increasing slackness evident in supply and demand conditions, will likely become negative. 3. With inventory adjustments having proceeded both at home and abroad, economic activity will be greatly influenced by developments in final demand. The Bank's baseline scenario through fiscal 2010, in which expectations of both medium- to long-term growth and inflation are assumed to remain generally unchanged, projects that the economy will start recovering and the rate of decline in prices will moderate from the latter half of fiscal 2009, supported partly by the positive effects of measures to stabilize the financial system and of fiscal and monetary policy measures, in addition to a recovery in overseas economies and improvements in conditions in global financial markets. If these developments continue, there are prospects for Japan's economy to return to a sustainable growth path with price stability in the longer run. However, the outlook is attended by a significant level of uncertainty stemming mainly [Note] ",2009-06-16,"2009-06"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/k090715.pdf"," Bank of Japan Statement on Monetary Policy 1. At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided, by a unanimous vote,[Note 1] to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.1 percent. 2. In order to continue facilitating corporate financing and ensuring market stability, the Bank decided, by a unanimous vote,[Note 2] to extend the period for which temporary measures, such as outright purchases of CP and corporate bonds and special funds-supplying operations to facilitate corporate financing, will remain in effect (see Attachment). 3. Japan's economic conditions have stopped worsening. Public investment is increasing and exports and production are picking up. Business sentiment, especially of large manufacturing firms, has stopped deteriorating. On the other hand, business fixed investment is declining sharply mainly reflecting weak corporate profits. Private consumption, while there are some signs of a pick-up due mainly to the effects of various policy measures, remains generally weak amid the worsening employment and income situation. Meanwhile, financial conditions, while remaining generally tight, have continued to show signs of improvement. The year-on-year rate of change in the CPI (excluding fresh food) has turned negative mainly due to the prices of petroleum products lower than the high levels of a year earlier, in addition to the ongoing substantial slack in the overall economy. 4. With noticeable progress having already been made in inventory adjustments both at home and abroad, economic activity will be greatly influenced by developments in final demand. The Bank's baseline scenario through fiscal 2010, in which expectations of medium- to long-term growth are assumed to remain generally unchanged, projects that the economy will [Note 1] ",2009-07-15,"2009-07"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/k090811.pdf"," Bank of Japan Statement on Monetary Policy 1. At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided, by a unanimous vote,1 to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.1 percent. 2. Japan's economic conditions have stopped worsening. Public investment is increasing and exports and production are picking up. On the other hand, business fixed investment is declining sharply mainly reflecting weak corporate profits. Private consumption, while there are some signs of a pick-up mainly attributable to the effects of various policy measures, remains generally weak amid the worsening employment and income situation. Meanwhile, financial conditions, while remaining generally tight, have continued to show signs of improvement. The year-on-year rate of decline in the CPI (excluding fresh food) has accelerated mainly due to the prices of petroleum products being lower than the high levels of a year earlier, in addition to the substantial slack persisting in the economy as a whole. 3. With noticeable progress having already been made in inventory adjustments both at home and abroad, economic activity will be greatly influenced by developments in final demand. The Bank's baseline scenario through fiscal 2010, in which expectations of medium- to long-term growth are assumed to remain generally unchanged, projects that the economy will start recovering from the latter half of fiscal 2009; this recovery will be supported partly by the positive effects of measures to stabilize the financial system and of fiscal and monetary policy measures, as well as by a recovery in overseas economies and improvements in conditions in global financial markets. With regard to prices, the year-on-year rate of decline in the CPI will likely accelerate for the time being. However, assuming that medium- to long-term inflation expectations remain stable, the rate of decline in the CPI is expected to moderate from the latter half of fiscal 2009 as the effects of the changes in the prices of 1 ",2009-08-11,"2009-08"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/k090917.pdf"," Bank of Japan Statement on Monetary Policy 1. At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided, by a unanimous vote,1 to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.1 percent. 2. Japan's economic conditions are showing signs of recovery. Public investment is increasing, and exports and production are also increasing against a backdrop of progress in inventory adjustments both at home and abroad as well as a recovery in overseas economies, especially emerging economies. On the other hand, business fixed investment is declining mainly reflecting weak corporate profits. Private consumption, while there are some signs of a pick-up mainly attributable to the effects of various policy measures, remains generally weak amid the worsening employment and income situation. Meanwhile, financial conditions, with some severity lingering, are increasingly showing signs of improvement. The year-on-year rate of decline in the CPI (excluding fresh food) has accelerated mainly due to the prices of petroleum products, which are lower than their high levels a year ago, in addition to the substantial slack persisting in the economy as a whole. 3. The Bank's baseline scenario through fiscal 2010, in which expectations of medium- to long-term growth are assumed to remain generally unchanged, projects that the economy will start recovering from the latter half of fiscal 2009; this recovery will be supported partly by the positive effects of measures to stabilize the financial system and of fiscal and monetary policy measures, as well as by a recovery in overseas economies and improvements in conditions in global financial markets. With regard to prices, the year-on-year rate of decline in the CPI will likely accelerate somewhat for the time being. However, assuming that medium- to long-term inflation expectations remain stable, the rate of decline in the CPI is expected to moderate from the latter half of fiscal 2009 as the effects of the changes in the 1 ",2009-09-17,"2009-09"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/k091030.pdf"," Bank of Japan Statement on Monetary Policy At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan made the following decisions on the future conduct of monetary policy and various temporary measures regarding money market operations. 1. Monetary policy The Bank will maintain the extremely accommodative financial environment for some time by holding interest rates at their current low levels and providing ample funds sufficient to meet demand in financial markets. The Policy Board decided, by a unanimous vote,1 to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.1 percent. 2. Temporary measures regarding money market operations2 In order to address extreme contraction of financial markets, the Bank introduced various temporary measures, including extraordinary ones for a central bank such as outright purchases of CP and corporate bonds, since the autumn of 2008. Japan's financial environment, with some lingering severity, has been increasingly showing signs of improvement, particularly in the CP and corporate bond markets. Going forward, in order to ensure financial market stability and thereby facilitate corporate financing, it becomes necessary to adopt the most effective method for money market operations that conforms to changes in financial markets. Based on this understanding, the Bank made the following decisions on the temporary measures. 1 ",2009-10-30,"2009-10"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/k091014.pdf"," Bank of Japan Statement on Monetary Policy 1. At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided, by a unanimous vote,1 to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.1 percent. 2. Japan's economy has started to pick up. Public investment has been increasing, and exports and production have also been rising against a backdrop of progress in inventory adjustments both at home and abroad as well as a recovery in overseas economies, especially emerging economies. In these circumstances, business sentiment, especially at large manufacturing firms, is showing some improvement. The decline in business fixed investment, which mainly reflects weak corporate profits, has been moderating. Private consumption, while there have been some signs of a pick-up mainly attributable to the effects of various policy measures, remains generally weak amid the severe employment and income situation. Meanwhile, the financial environment, with some lingering severity, is increasingly showing signs of improvement. The year-on-year rate of decline in the CPI (excluding fresh food) has accelerated mainly due to the prices of petroleum products, which are lower than their high levels a year ago, in addition to the substantial slack persisting in the economy as a whole. 3. The Bank's baseline scenario through fiscal 2010, in which expectations of medium- to long-term growth are assumed to remain generally unchanged, projects that the economy will recover; this recovery will be supported partly by the positive effects of measures to stabilize the financial system and those of fiscal and monetary policy measures, as well as by a recovery in overseas economies and improvements in conditions in global financial markets. With regard to prices, the pace of decline in the CPI is expected to stabilize at around the current level of the year-on-year rate for the time being. Thereafter, assuming that medium- 1 ",2009-10-14,"2009-10"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/k091120.pdf"," Bank of Japan Statement on Monetary Policy 1. At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided, by a unanimous vote,1 to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.1 percent. 2. Japan's economy is picking up mainly due to various policy measures taken at home and abroad, although the momentum of self-sustaining recovery in domestic private demand remains weak. Public investment has been increasing, albeit with some fluctuations, and exports and production have also been rising against a backdrop of progress in inventory adjustments both at home and abroad as well as an improvement in overseas economies, especially a recovery in emerging economies. The decline in business fixed investment, which mainly reflects weak corporate profits, has been coming to a halt. Private consumption, notably durable goods consumption, is picking up mainly due to policy measures, despite the continued severe employment and income situation. Meanwhile, the financial environment, with some lingering severity, has continued to show signs of improvement. The year-on-year rate of change in the CPI (excluding fresh food) has declined, mainly due to the prices of petroleum products, which are lower than their high levels a year ago, in addition to the substantial slack persisting in the economy as a whole. 3. The Bank's baseline scenario projects that the pace of improvement of the economy is likely to remain moderate until around the middle of fiscal 2010. Thereafter, as improvements in the corporate sector originating from exports are likely to spill over to the household sector, the growth rate of the economy is likely to gradually rise. With regard to prices, assuming that medium- to long-term inflation expectations remain stable, the year-on-year rate of decline in the CPI (excluding fresh food) is likely to moderate as the effects of the changes in the prices of petroleum products abate. 1 ",2009-11-20,"2009-11"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/un0912c.pdf","Reference  Bank of Japan Clarification of the ""Understanding of Medium- to Long-Term Price Stability""  The ""understanding of medium- to long-term price stability"" is: • The level of inflation that each member of the Policy Board understands, when conducting monetary policy, as being consistent with price stability over the medium to long term (introduced in March 2006). -- Previously: In terms of the year-on-year rate of change in the CPI, ""in the range approximately between 0 and 2 percent, with most Policy Board members' median figures at around 1 percent"" (April 2009).  Clarification of the ""understanding"" Basic recognition • It is a critical challenge for Japan's economy to overcome deflation and return to a sustainable growth path with price stability. Points of clarification 9 The Policy Board does not tolerate a year-on-year rate of change in the CPI equal to or below 0 percent. 9 The midpoints of most Policy Board members' ""understanding"" are around 1 percent. In a positive range of 2 percent or lower, and the midpoints of most Policy Board members' ""understanding"" are around 1 percent.  Importance of risk assessments • While keeping in mind the above ""understanding,"" will assess various risk factors, including accumulation of financial imbalances.",2009-12-18,"2009-12"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/k091218.pdf"," Bank of Japan Statement on Monetary Policy 1. At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided, by a unanimous vote,1 to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.1 percent. 2. Japan's economy is picking up mainly due to various policy measures taken at home and abroad, although there is not yet sufficient momentum to support a self-sustaining recovery in domestic private demand. Exports and production have been increasing against a backdrop of progress in inventory adjustments both at home and abroad as well as an improvement in overseas economies, especially a recovery in emerging economies. Business sentiment, especially at large manufacturing firms, has been improving moderately. The decline in business fixed investment has been coming to a halt. Private consumption, notably durable goods consumption, is picking up mainly due to policy measures, despite the continued severe employment and income situation. Public investment has started to level off. Meanwhile, the financial environment, with some lingering severity, has continued to show signs of improvement. The year-on-year rate of change in the CPI (excluding fresh food) has declined, mainly due to the prices of petroleum products, which are lower than their high levels a year ago, in addition to the substantial slack persisting in the economy as a whole. 3. The Bank's baseline scenario projects that the pace of improvement of the economy is likely to remain moderate until around the middle of fiscal 2010. Thereafter, as improvements in the corporate sector originating from exports are expected to spill over to the household sector, the growth rate of the economy is likely gradually to rise. With regard to prices, assuming that medium- to long-term inflation expectations remain stable, the year-on-year rate of decline in the CPI (excluding fresh food) is likely to moderate as the effects of the changes in the prices of petroleum products abate. 1 ",2009-12-18,"2009-12"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/un0912b.pdf","Reference  Bank of Japan Enhancement of Easy Monetary Conditions z Further Enhancement of Easy Monetary Conditions Introduce a new funds-supplying operation to encourage a further decline in longer-term interest rates. z Outline of the New Funds-Supplying Operation  Loan rate : Extremely low and fixed interest rate (0.1 percent).  Duration : Three months.  Collateral : Any eligible collateral for the Bank's funds- supplying operations, such as Japanese government securities, corporate bonds, CP, and loans on deeds.  Total amount of loans: Approximately 10 trillion yen. The decision made today, together with the government's efforts, will firmly support Japan's economic developments toward recovery. In order for Japan's economy to overcome deflation and return to a sustainable growth path with price stability, the Bank will continue to do its utmost as central bank.",2009-12-01,"2009-12"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2009/k091201.pdf"," Bank of Japan Enhancement of Easy Monetary Conditions 1. At the unscheduled Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided to further enhance easy monetary conditions by introducing a new funds-supplying operation to encourage a further decline in longer-term interest rates. 2. While Japan's economy is picking up, there is not yet sufficient momentum to support self-sustaining recovery in business fixed investment and private consumption. As for the outlook, the pace of economic improvement is likely to remain moderate until around the middle of fiscal 2010. On the price front, downward pressures on prices are expected to remain even after the year-on-year decline in the CPI (excluding fresh food) becomes fairly moderate toward the beginning of next year. On the financial front, corporate finance, with some lingering severity, has continued to show signs of improvement. However, there is a risk that recent international financial developments and foreign exchange market instability might pose adverse effects on economic activity through impacts on business sentiment and others, and this warrants attention. 3. The Bank has judged that, in supporting the economic recovery from the financial side, it is most effective at present to further spread the strong effects of monetary easing and encourage a further decline in longer-term interest rates in the money market through provision of ample longer-term funds at an extremely low interest rate. Therefore, the Policy Board of the Bank of Japan decided, by a unanimous vote,1 to introduce a new funds-supplying operation as follows. a. Loan rate: Fixed interest rate (the target for the uncollateralized overnight call rate: 0.1 percent). b. Duration: Three months. 1 ",2009-12-01,"2009-12"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2010/k100126.pdf"," Bank of Japan Statement on Monetary Policy 1. At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided, by a unanimous vote,1 to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.1 percent. 2. Japan's economy is picking up mainly due to various policy measures taken at home and abroad, although there is not yet sufficient momentum to support a self-sustaining recovery in domestic private demand. Exports and production have been increasing against a backdrop of progress in inventory adjustments both at home and abroad as well as an improvement in overseas economies, especially, fast growth in emerging economies. The decline in business fixed investment has been coming to a halt. Private consumption, notably durable goods consumption, is picking up mainly due to policy measures, despite the continued severe employment and income situation. Public investment has started to level off. Meanwhile, the financial environment, with some lingering severity, has continued to show signs of improvement. The CPI (excluding fresh food) has been declining on a year-on-year basis due to the substantial slack in the economy as a whole, but the rate of decline has been moderating mainly because the effects of fluctuations in the prices of petroleum products have been dissipating. 3. The Bank's baseline scenario projects that the pace of improvement of the economy is likely to remain moderate until around the middle of fiscal 2010. Thereafter, as improvements in the corporate sector originating from exports are expected to spill over to the household sector, the growth rate of the economy is likely gradually to rise. With regard to prices, assuming that medium- to long-term inflation expectations remain stable, the year-on-year rate of decline in the CPI (excluding fresh food) is likely to moderate as the aggregate supply and demand balance improves gradually. 1 ",2010-01-26,"2010-01"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2010/k100218.pdf"," Bank of Japan Statement on Monetary Policy 1. At the Monetary Policy Meeting held today, the Policy Board of the Bank of Japan decided, by a unanimous vote,1 to set the following guideline for money market operations for the intermeeting period: The Bank of Japan will encourage the uncollateralized overnight call rate to remain at around 0.1 percent. 2. Japan's economy is picking up mainly due to various policy measures taken at home and abroad, although there is not yet sufficient momentum to support a self-sustaining recovery in domestic private demand. Exports and production have been increasing against a backdrop of progress in inventory adjustments both at home and abroad as well as an improvement in overseas economies, especially, fast growth in emerging economies. The decline in business fixed investment has been coming to a halt. Private consumption, notably durable goods consumption, is picking up mainly due to policy measures, despite the continued severe employment and income situation. Public investment is leveling off. Meanwhile, the financial environment, with some lingering severity, has continued to show signs of improvement. The CPI (excluding fresh food) has been declining on a year-on-year basis due to the substantial slack in the economy as a whole, but the rate of decline has been moderating mainly reflecting developments in the prices of petroleum products. 3. The Bank's baseline scenario projects that the pace of improvement of the economy is likely to remain moderate until around the middle of fiscal 2010. Thereafter, as improvements in the corporate sector originating from exports are expected to spill over to the household sector, the growth rate of the economy is likely gradually to rise. With regard to prices, assuming that medium- to long-term inflation expectations remain stable, the year-on-year rate of decline in the CPI (excluding fresh food) is likely to moderate as the aggregate supply and demand balance improves gradually. 4. With regard to economic activity, while there are some upside risks, such as faster growth in 1 ",2010-02-18,"2010-02"
"https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2010/un1003d.pdf"," Bank of Japan The Fixed-Rate Funds-Supplying Operation against Pooled Collateral • The Bank of Japan, based on the results of the Monetary Policy Meeting held today, will in principle conduct the fixed-rate funds-supplying operation against pooled collateral in the following manner. 1. Duration: Three months. 2. Frequency: Twice a week. 3. Amount of loans provided at each operation: Approximately 800 billion yen. • The total amount of loans to be provided through this operation will increase to approximately 20 trillion yen from the current amount of approximately 10 trillion yen.",2010-03-17,"2010-03"
